#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Customentity|identifiier|value


#Text=WEYMOUTH REGATTA, FRIDAYVUt, and SATURDAY 92d of August, 1829, JOSEPH WELD, Egg., STEWARD.
5-10	322-333	Twenty-five	_	_	
5-11	334-344	Sovereigns	_	_	
5-12	344-345	,	_	_	
5-13	346-348	to	_	_	
5-14	349-351	be	_	_	
5-15	352-358	sailed	_	_	
5-16	359-362	for	_	_	
5-17	363-365	by	_	_	
5-18	366-372	Yachts	_	_	
5-19	373-376	not	_	_	
5-20	377-386	exceeding	_	_	
5-21	387-389	20	_	_	
5-22	390-394	Tons	_	_	
5-23	394-395	,	_	_	
5-24	396-400	bona	_	_	
5-25	401-405	fide	_	_	
5-26	406-409	the	_	_	
5-27	410-418	property	_	_	
5-28	419-421	of	_	_	
5-29	422-431	Gentlemen	_	_	
5-30	431-432	.	_	_	

#Text=Entrance One Sovereign. _ Thihd Prize A HANDSOME SILVrER CUP, value Ten Sovereigns, to bo sailed for by Yachts not exceeding 10 Tons, bona fide the property of Gentlemen.
6-1	433-441	Entrance	_	_	
6-2	442-445	One	_	_	
6-3	446-455	Sovereign	_	_	
6-4	455-456	.	_	_	
6-5	457-458	_	_	_	
6-6	459-464	Thihd	_	_	
6-7	465-470	Prize	_	_	
6-8	471-472	A	_	_	
6-9	473-481	HANDSOME	_	_	
6-10	482-489	SILVrER	_	_	
6-11	490-493	CUP	_	_	
6-12	493-494	,	_	_	
6-13	495-500	value	_	_	
6-14	501-504	Ten	_	_	
6-15	505-515	Sovereigns	_	_	
6-16	515-516	,	_	_	
6-17	517-519	to	_	_	
6-18	520-522	bo	_	_	
6-19	523-529	sailed	_	_	
6-20	530-533	for	_	_	
6-21	534-536	by	_	_	
6-22	537-543	Yachts	_	_	
6-23	544-547	not	_	_	
6-24	548-557	exceeding	_	_	
6-25	558-560	10	_	_	
6-26	561-565	Tons	_	_	
6-27	565-566	,	_	_	
6-28	567-571	bona	_	_	
6-29	572-576	fide	_	_	
6-30	577-580	the	_	_	
6-31	581-589	property	_	_	
6-32	590-592	of	_	_	
6-33	593-602	Gentlemen	_	_	
6-34	602-603	.	_	_	

#Text=Entrance Ten Shillings.
7-1	604-612	Entrance	_	_	
7-2	613-616	Ten	_	_	
7-3	617-626	Shillings	_	_	
7-4	626-627	.	_	_	

#Text=Fourth Prize:—A PURSE OF EIGHT SOVEREIGNS, for Boats let to Hire, belonging to the Port of Weymouth, not exceeding 23 Feet in length; First Boat, Five Sovereigns, Second Boat, Three Sovereigns, Third Boat, One Sovereign.
8-1	628-634	Fourth	_	_	
8-2	635-640	Prize	_	_	
8-3	640-641	:	_	_	
8-4	641-642	—	_	_	
8-5	642-643	A	_	_	
8-6	644-649	PURSE	_	_	
8-7	650-652	OF	_	_	
8-8	653-658	EIGHT	_	_	
8-9	659-669	SOVEREIGNS	_	_	
8-10	669-670	,	_	_	
8-11	671-674	for	_	_	
8-12	675-680	Boats	_	_	
8-13	681-684	let	_	_	
8-14	685-687	to	_	_	
8-15	688-692	Hire	_	_	
8-16	692-693	,	_	_	
8-17	694-703	belonging	_	_	
8-18	704-706	to	_	_	
8-19	707-710	the	_	_	
8-20	711-715	Port	https://en.wikipedia.org/wiki/Weymouth\_Harbour,\_Dorset[1]	LOC[1]	
8-21	716-718	of	https://en.wikipedia.org/wiki/Weymouth\_Harbour,\_Dorset[1]	LOC[1]	
8-22	719-727	Weymouth	https://en.wikipedia.org/wiki/Weymouth\_Harbour,\_Dorset[1]	LOC[1]	
8-23	727-728	,	_	_	
8-24	729-732	not	_	_	
8-25	733-742	exceeding	_	_	
8-26	743-745	23	_	_	
8-27	746-750	Feet	_	_	
8-28	751-753	in	_	_	
8-29	754-760	length	_	_	
8-30	760-761	;	_	_	
8-31	762-767	First	_	_	
8-32	768-772	Boat	_	_	
8-33	772-773	,	_	_	
8-34	774-778	Five	_	_	
8-35	779-789	Sovereigns	_	_	
8-36	789-790	,	_	_	
8-37	791-797	Second	_	_	
8-38	798-802	Boat	_	_	
8-39	802-803	,	_	_	
8-40	804-809	Three	_	_	
8-41	810-820	Sovereigns	_	_	
8-42	820-821	,	_	_	
8-43	822-827	Third	_	_	
8-44	828-832	Boat	_	_	
8-45	832-833	,	_	_	
8-46	834-837	One	_	_	
8-47	838-847	Sovereign	_	_	
8-48	847-848	.	_	_	

#Text=Entrance Two Shillings and Sixpence.
9-1	849-857	Entrance	_	_	
9-2	858-861	Two	_	_	
9-3	862-871	Shillings	_	_	
9-4	872-875	and	_	_	
9-5	876-884	Sixpence	_	_	
9-6	884-885	.	_	_	

#Text=SECOND DAY. > ■ First PrizeA SUPERB SILVER CUP. given by the Ladies of Weymouth, value Forty Sovereigns, to be sailed for by Yachts not exceeding 50 Tons, bona fide the properly of Gentlemen.
10-1	886-892	SECOND	_	_	
10-2	893-896	DAY	_	_	
10-3	896-897	.	_	_	
10-4	898-899	>	_	_	
10-5	900-901	■	_	_	
10-6	902-907	First	_	_	
10-7	908-914	PrizeA	_	_	
10-8	915-921	SUPERB	_	_	
10-9	922-928	SILVER	_	_	
10-10	929-932	CUP	_	_	
10-11	932-933	.	_	_	
10-12	934-939	given	_	_	
10-13	940-942	by	_	_	
10-14	943-946	the	_	_	
10-15	947-953	Ladies	_	_	
10-16	954-956	of	_	_	
10-17	957-965	Weymouth	https://en.wikipedia.org/wiki/Weymouth,\_Dorset	LOC	
10-18	965-966	,	_	_	
10-19	967-972	value	_	_	
10-20	973-978	Forty	_	_	
10-21	979-989	Sovereigns	_	_	
10-22	989-990	,	_	_	
10-23	991-993	to	_	_	
10-24	994-996	be	_	_	
10-25	997-1003	sailed	_	_	
10-26	1004-1007	for	_	_	
10-27	1008-1010	by	_	_	
10-28	1011-1017	Yachts	_	_	
10-29	1018-1021	not	_	_	
10-30	1022-1031	exceeding	_	_	
10-31	1032-1034	50	_	_	
10-32	1035-1039	Tons	_	_	
10-33	1039-1040	,	_	_	
10-34	1041-1045	bona	_	_	
10-35	1046-1050	fide	_	_	
10-36	1051-1054	the	_	_	
10-37	1055-1063	properly	_	_	
10-38	1064-1066	of	_	_	
10-39	1067-1076	Gentlemen	_	_	
10-40	1076-1077	.	_	_	

#Text=Entrance Two Sovereigns.
11-1	1078-1086	Entrance	_	_	
11-2	1087-1090	Two	_	_	
11-3	1091-1101	Sovereigns	_	_	
11-4	1101-1102	.	_	_	

#Text=Second Prize A SILVER CUP, value Fifteen Sovereigns, for Yachts not exceeding 15 Tons, buna fide the property of Gentlemen.
12-1	1103-1109	Second	_	_	
12-2	1110-1115	Prize	_	_	
12-3	1116-1117	A	_	_	
12-4	1118-1124	SILVER	_	_	
12-5	1125-1128	CUP	_	_	
12-6	1128-1129	,	_	_	
12-7	1130-1135	value	_	_	
12-8	1136-1143	Fifteen	_	_	
12-9	1144-1154	Sovereigns	_	_	
12-10	1154-1155	,	_	_	
12-11	1156-1159	for	_	_	
12-12	1160-1166	Yachts	_	_	
12-13	1167-1170	not	_	_	
12-14	1171-1180	exceeding	_	_	
12-15	1181-1183	15	_	_	
12-16	1184-1188	Tons	_	_	
12-17	1188-1189	,	_	_	
12-18	1190-1194	buna	_	_	
12-19	1195-1199	fide	_	_	
12-20	1200-1203	the	_	_	
12-21	1204-1212	property	_	_	
12-22	1213-1215	of	_	_	
12-23	1216-1225	Gentlemen	_	_	
12-24	1225-1226	.	_	_	

#Text=Entrance One Sovereign.
13-1	1227-1235	Entrance	_	_	
13-2	1236-1239	One	_	_	
13-3	1240-1249	Sovereign	_	_	
13-4	1249-1250	.	_	_	

#Text=Third Prize:—A PURSE OF TEN SOVEREIGNS, for Fishing Smacks or Trawlers, belonging to the port of Weymouth ; First Vessel, Eight Sovereigns Second Vessel, Thirty Shillings, Third Vessel, Ten Shillings.
14-1	1251-1256	Third	_	_	
14-2	1257-1262	Prize	_	_	
14-3	1262-1263	:	_	_	
14-4	1263-1264	—	_	_	
14-5	1264-1265	A	_	_	
14-6	1266-1271	PURSE	_	_	
14-7	1272-1274	OF	_	_	
14-8	1275-1278	TEN	_	_	
14-9	1279-1289	SOVEREIGNS	_	_	
14-10	1289-1290	,	_	_	
14-11	1291-1294	for	_	_	
14-12	1295-1302	Fishing	_	_	
14-13	1303-1309	Smacks	_	_	
14-14	1310-1312	or	_	_	
14-15	1313-1321	Trawlers	_	_	
14-16	1321-1322	,	_	_	
14-17	1323-1332	belonging	_	_	
14-18	1333-1335	to	_	_	
14-19	1336-1339	the	_	_	
14-20	1340-1344	port	_	_	
14-21	1345-1347	of	_	_	
14-22	1348-1356	Weymouth	https://en.wikipedia.org/wiki/Weymouth,\_Dorset	LOC	
14-23	1357-1358	;	_	_	
14-24	1359-1364	First	_	_	
14-25	1365-1371	Vessel	_	_	
14-26	1371-1372	,	_	_	
14-27	1373-1378	Eight	_	_	
14-28	1379-1389	Sovereigns	_	_	
14-29	1390-1396	Second	_	_	
14-30	1397-1403	Vessel	_	_	
14-31	1403-1404	,	_	_	
14-32	1405-1411	Thirty	_	_	
14-33	1412-1421	Shillings	_	_	
14-34	1421-1422	,	_	_	
14-35	1423-1428	Third	_	_	
14-36	1429-1435	Vessel	_	_	
14-37	1435-1436	,	_	_	
14-38	1437-1440	Ten	_	_	
14-39	1441-1450	Shillings	_	_	
14-40	1450-1451	.	_	_	

#Text=Entrance Five Shillings.
15-1	1452-1460	Entrance	_	_	
15-2	1461-1465	Five	_	_	
15-3	1466-1475	Shillings	_	_	
15-4	1475-1476	.	_	_	

#Text=Founni Prize—A PURSE OF EIGHT SOVEREIGNS, for Boats let to Hire, belonging to the port of Weymouth, not exceeding 29 feet in length.
16-1	1477-1483	Founni	_	_	
16-2	1484-1491	Prize—A	_	_	
16-3	1492-1497	PURSE	_	_	
16-4	1498-1500	OF	_	_	
16-5	1501-1506	EIGHT	_	_	
16-6	1507-1517	SOVEREIGNS	_	_	
16-7	1517-1518	,	_	_	
16-8	1519-1522	for	_	_	
16-9	1523-1528	Boats	_	_	
16-10	1529-1532	let	_	_	
16-11	1533-1535	to	_	_	
16-12	1536-1540	Hire	_	_	
16-13	1540-1541	,	_	_	
16-14	1542-1551	belonging	_	_	
16-15	1552-1554	to	_	_	
16-16	1555-1558	the	_	_	
16-17	1559-1563	port	https://en.wikipedia.org/wiki/Weymouth\_Harbour,\_Dorset[2]	LOC[2]	
16-18	1564-1566	of	https://en.wikipedia.org/wiki/Weymouth\_Harbour,\_Dorset[2]	LOC[2]	
16-19	1567-1575	Weymouth	https://en.wikipedia.org/wiki/Weymouth\_Harbour,\_Dorset[2]	LOC[2]	
16-20	1575-1576	,	_	_	
16-21	1577-1580	not	_	_	
16-22	1581-1590	exceeding	_	_	
16-23	1591-1593	29	_	_	
16-24	1594-1598	feet	_	_	
16-25	1599-1601	in	_	_	
16-26	1602-1608	length	_	_	
16-27	1608-1609	.	_	_	

#Text=Entrance Two Shillings and Sixpence.
17-1	1610-1618	Entrance	_	_	
17-2	1619-1622	Two	_	_	
17-3	1623-1632	Shillings	_	_	
17-4	1633-1636	and	_	_	
17-5	1637-1645	Sixpence	_	_	
17-6	1645-1646	.	_	_	

#Text=ROWING MATCHES on each day, the Prizes for which will appear in the Cards.
18-1	1647-1653	ROWING	_	_	
18-2	1654-1661	MATCHES	_	_	
18-3	1662-1664	on	_	_	
18-4	1665-1669	each	_	_	
18-5	1670-1673	day	_	_	
18-6	1673-1674	,	_	_	
18-7	1675-1678	the	_	_	
18-8	1679-1685	Prizes	_	_	
18-9	1686-1689	for	_	_	
18-10	1690-1695	which	_	_	
18-11	1696-1700	will	_	_	
18-12	1701-1707	appear	_	_	
18-13	1708-1710	in	_	_	
18-14	1711-1714	the	_	_	
18-15	1715-1720	Cards	_	_	
18-16	1720-1721	.	_	_	

#Text=All Yachts and Vessels intended to sail for any of the above Prizes, are to be entered at the Seceretary’s, opposite the Post Office, Thomas-street, before eight a. h., of the 2tst of August No Prizes will be awarded unless there are three Competitors, and in the event of any of the Prizes not being sailed for, the Entrance Money of that Prize to be returned.
19-1	1722-1725	All	_	_	
19-2	1726-1732	Yachts	_	_	
19-3	1733-1736	and	_	_	
19-4	1737-1744	Vessels	_	_	
19-5	1745-1753	intended	_	_	
19-6	1754-1756	to	_	_	
19-7	1757-1761	sail	_	_	
19-8	1762-1765	for	_	_	
19-9	1766-1769	any	_	_	
19-10	1770-1772	of	_	_	
19-11	1773-1776	the	_	_	
19-12	1777-1782	above	_	_	
19-13	1783-1789	Prizes	_	_	
19-14	1789-1790	,	_	_	
19-15	1791-1794	are	_	_	
19-16	1795-1797	to	_	_	
19-17	1798-1800	be	_	_	
19-18	1801-1808	entered	_	_	
19-19	1809-1811	at	_	_	
19-20	1812-1815	the	_	_	
19-21	1816-1826	Seceretary	_	_	
19-22	1826-1827	’	_	_	
19-23	1827-1828	s	_	_	
19-24	1828-1829	,	_	_	
19-25	1830-1838	opposite	_	_	
19-26	1839-1842	the	_	_	
19-27	1843-1847	Post	*[3]	BUILDING[3]	
19-28	1848-1854	Office	*[3]	BUILDING[3]	
19-29	1854-1855	,	_	_	
19-30	1856-1869	Thomas-street	*	STREET	
19-31	1869-1870	,	_	_	
19-32	1871-1877	before	_	_	
19-33	1878-1883	eight	_	_	
19-34	1884-1885	a	_	_	
19-35	1885-1886	.	_	_	
19-36	1887-1888	h	_	_	
19-37	1888-1889	.	_	_	
19-38	1889-1890	,	_	_	
19-39	1891-1893	of	_	_	
19-40	1894-1897	the	_	_	
19-41	1898-1902	2tst	_	_	
19-42	1903-1905	of	_	_	
19-43	1906-1912	August	_	_	
19-44	1913-1915	No	_	_	
19-45	1916-1922	Prizes	_	_	
19-46	1923-1927	will	_	_	
19-47	1928-1930	be	_	_	
19-48	1931-1938	awarded	_	_	
19-49	1939-1945	unless	_	_	
19-50	1946-1951	there	_	_	
19-51	1952-1955	are	_	_	
19-52	1956-1961	three	_	_	
19-53	1962-1973	Competitors	_	_	
19-54	1973-1974	,	_	_	
19-55	1975-1978	and	_	_	
19-56	1979-1981	in	_	_	
19-57	1982-1985	the	_	_	
19-58	1986-1991	event	_	_	
19-59	1992-1994	of	_	_	
19-60	1995-1998	any	_	_	
19-61	1999-2001	of	_	_	
19-62	2002-2005	the	_	_	
19-63	2006-2012	Prizes	_	_	
19-64	2013-2016	not	_	_	
19-65	2017-2022	being	_	_	
19-66	2023-2029	sailed	_	_	
19-67	2030-2033	for	_	_	
19-68	2033-2034	,	_	_	
19-69	2035-2038	the	_	_	
19-70	2039-2047	Entrance	_	_	
19-71	2048-2053	Money	_	_	
19-72	2054-2056	of	_	_	
19-73	2057-2061	that	_	_	
19-74	2062-2067	Prize	_	_	
19-75	2068-2070	to	_	_	
19-76	2071-2073	be	_	_	
19-77	2074-2082	returned	_	_	
19-78	2082-2083	.	_	_	

#Text=THOS.
20-1	2084-2088	THOS	_	_	
20-2	2088-2089	.	_	_	

#Text=S.
21-1	2090-2091	S	_	_	
21-2	2091-2092	.	_	_	

#Text=SCRIVEN, Honorary Secretary, Weymouth, July 23rd, 1829. tjy- Steward’s Ordinary at Luce’s Hotel, and a Ball at the Royal Hotel.
22-1	2093-2100	SCRIVEN	_	_	
22-2	2100-2101	,	_	_	
22-3	2102-2110	Honorary	_	_	
22-4	2111-2120	Secretary	_	_	
22-5	2120-2121	,	_	_	
22-6	2122-2130	Weymouth	https://en.wikipedia.org/wiki/Weymouth,\_Dorset	LOC	
22-7	2130-2131	,	_	_	
22-8	2132-2136	July	_	_	
22-9	2137-2141	23rd	_	_	
22-10	2141-2142	,	_	_	
22-11	2143-2147	1829	_	_	
22-12	2147-2148	.	_	_	
22-13	2149-2152	tjy	_	_	
22-14	2152-2153	-	_	_	
22-15	2154-2161	Steward	_	_	
22-16	2161-2162	’	_	_	
22-17	2162-2163	s	_	_	
22-18	2164-2172	Ordinary	_	_	
22-19	2173-2175	at	_	_	
22-20	2176-2180	Luce	*[4]	BUILDING[4]	
22-21	2180-2181	’	*[4]	BUILDING[4]	
22-22	2181-2182	s	*[4]	BUILDING[4]	
22-23	2183-2188	Hotel	*[4]	BUILDING[4]	
22-24	2188-2189	,	_	_	
22-25	2190-2193	and	_	_	
22-26	2194-2195	a	_	_	
22-27	2196-2200	Ball	_	_	
22-28	2201-2203	at	_	_	
22-29	2204-2207	the	_	_	
22-30	2208-2213	Royal	*[5]	BUILDING[5]	
22-31	2214-2219	Hotel	*[5]	BUILDING[5]	
22-32	2219-2220	.	_	_	
